source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
tail,2026-05-07,515450,红利低波50,TAIL_1STAR,35.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.2%）; MA60长期支撑附近（+0.1%）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,1.431,1.429,1.437,1.431,1.42,-0.001398,0.004193,0.0,-0.007687,0.008386,-0.014675,-0.005836,0.009701,0.002875,-0.023959,0.004439,-0.005508,-0.002875,0.016272,,complete
tail,2026-05-08,600036,招商银行,TAIL_2STAR,63.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.5%）; MA60长期支撑附近（-3.2%）; RSI(6)=1（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,37.94,37.97,37.88,37.65,,0.000791,-0.001581,-0.007644,,0.005271,-0.021877,0.016406,0.025951,-0.002529,,-0.015616,-0.027532,-0.005115,,,pending
tail,2026-05-08,515450,红利低波50,TAIL_2STAR,57.0,,2,,,,,,,,,False,回踩MA20支撑（偏离-0.0%）; MA60长期支撑附近（-0.1%）; RSI(6)=20（极度超卖）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,1.429,1.437,1.432,1.423,,0.005598,0.002099,-0.004199,,0.009797,-0.013296,0.016406,0.025951,-0.002529,,-0.010808,-0.023851,-0.00167,,,pending
tail,2026-05-08,600900,长江电力,TAIL_1STAR,48.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.9%）; MA60长期支撑附近（+0.9%）; 量能收缩0.7x（卖压减弱）; MA60温和上行（+0.40%/5日）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,27.0,27.01,27.0,27.03,,0.00037,0.0,0.001111,,0.012963,-0.013704,0.016406,0.025951,-0.002529,,-0.016036,-0.025951,0.00364,,,pending
tail,2026-05-08,159567,港股创新药ETF,TAIL_1STAR,42.0,,1,,,,,,,,,False,今日跌-1.6%（轻度回调）; 回踩MA5支撑（偏离-0.7%）; MA60长期支撑附近（-1.7%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,今日冲高回落1.6%，形态偏弱; MA60偏弱（-0.41%/5日），中期趋势存隐患,market_panic=False,0.75,0.751,0.732,0.699,,0.001333,-0.024,-0.068,,0.009333,-0.105333,0.016406,0.025951,-0.002529,,-0.015073,-0.049951,-0.065471,,,pending
tail,2026-05-08,561910,电池ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日下跌-2.2%（恐惧情绪）; 回踩MA5支撑（偏离+0.1%）; MA60趋势向上（+1.22%/5日），回调低吸; 触及近期支撑低点区域,高开冲高回落3.0%（出货形态风险）,market_panic=False,0.968,0.978,0.97,0.948,,0.010331,0.002066,-0.020661,,0.020661,-0.043388,0.016406,0.025951,-0.002529,,-0.006076,-0.023885,-0.018132,,,pending
tail,2026-05-08,516850,新能源ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-0.7%）; MA60趋势向上（+0.70%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.2%，形态偏弱; RSI(6)=71（偏高，非超卖）,market_panic=False,1.211,1.228,1.221,1.175,,0.014038,0.008258,-0.029727,,0.019818,-0.04872,0.016406,0.025951,-0.002529,,-0.002368,-0.017693,-0.027199,,,pending
tail,2026-05-11,515450,红利低波50,TAIL_1STAR,48.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.4%）; RSI(6)=35（偏低区间）; 触及近期支撑低点区域,,market_panic=False,1.437,1.437,1.431,1.421,,0.0,-0.004175,-0.011134,,0.004175,-0.018789,-0.000765,-0.00752,-0.023894,,0.000765,0.003345,0.01276,,,pending
tail,2026-05-11,600036,招商银行,TAIL_1STAR,47.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.3%）; MA60长期支撑附近（-3.4%）; RSI(6)=0（极度超卖）; 触及近期支撑低点区域,历史连续6日收跌，下跌趋势明显，小心接刀,market_panic=False,37.97,37.9,37.81,37.47,,-0.001844,-0.004214,-0.013168,,0.004477,-0.022649,-0.000765,-0.00752,-0.023894,,-0.001078,0.003307,0.010726,,,pending
tail,2026-05-11,600900,长江电力,TAIL_1STAR,40.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.8%）; MA60温和上行（+0.41%/5日）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,27.01,27.04,26.94,26.89,,0.001111,-0.002592,-0.004443,,0.012588,-0.014069,-0.000765,-0.00752,-0.023894,,0.001876,0.004929,0.019451,,,pending
