source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
stock,2026-04-23,600426,华鲁恒升,REDUCE,-2,,,,,0,-1.02,煤化工/化肥,chemical,candidate,★★☆,,,,跌破60线,36.16,37.62,38.99,38.5,34.99,0.040376,0.078263,0.064712,-0.032356,0.097898,-0.041206,-0.003543,-0.005875,0.004383,0.033788,0.04392,0.084138,0.060329,-0.066144,True,complete
stock,2026-04-23,603799,华友钴业,REDUCE,-2,,,,,0,1.04,钴/三元前驱体,battery_materials,candidate,★★☆,,,,跌破60线,62.3,64.28,64.26,66.09,62.37,0.031782,0.031461,0.060835,0.001124,0.129213,-0.011075,-0.003543,-0.005875,0.004383,0.033788,0.035325,0.037336,0.056451,-0.032664,True,complete
stock,2026-04-23,002594,比亚迪,REDUCE,-2,,,,,0,-2.46,电动车/刀片电池,new_energy,core,★★★,,,,跌破20线; 绿柱扩张,100.01,99.46,101.48,102.98,99.23,-0.005499,0.014699,0.029697,-0.007799,0.056294,-0.013099,-0.003543,-0.005875,0.004383,0.033788,-0.001956,0.020574,0.025314,-0.041587,True,complete
stock,2026-04-23,002714,牧原股份,REDUCE,-2,,,,,0,-1.75,生猪养殖,agriculture,candidate,★★☆,,,,跌破60线,43.46,43.14,43.3,44.7,42.93,-0.007363,-0.003682,0.028532,-0.012195,0.044409,-0.030833,-0.003543,-0.005875,0.004383,0.033788,-0.00382,0.002194,0.024149,-0.045983,True,complete
stock,2026-04-23,601318,中国平安,REDUCE,-2,,,,,0,0.14,保险/金融科技,finance,candidate,★★☆,,,,跌破60线,57.96,57.78,57.63,59.37,59.4,-0.003106,-0.005694,0.024327,0.024845,0.054348,-0.015528,-0.003543,-0.005875,0.004383,0.033788,0.000438,0.000181,0.019944,-0.008943,True,complete
stock,2026-04-23,603993,洛阳钼业,REDUCE,-3,,,,,0,3.09,铜/钴矿,commodity,core,★★★,,,,跌破60线; RSI偏高69,19.43,19.37,18.48,18.62,20.58,-0.003088,-0.048893,-0.041688,0.059187,0.078744,-0.064848,-0.003543,-0.005875,0.004383,0.033788,0.000455,-0.043018,-0.046071,0.025399,True,complete
stock,2026-04-23,600438,通威股份,REDUCE,-3,,,,,0,5.02,光伏电池/硅料,new_energy,candidate,★★☆,,,,跌破60线; RSI偏高71,18.32,17.85,17.23,17.37,16.99,-0.025655,-0.059498,-0.051856,-0.072598,-0.004367,-0.088428,-0.003543,-0.005875,0.004383,0.033788,-0.022112,-0.053623,-0.056239,-0.106386,True,complete
stock,2026-04-23,002028,思源电气,BUY_WATCH,4,,,,,4,5.0,特高压/变电设备,power_equip,core,★★★,,,,多头排列; 红柱扩张,224.5,222.13,195.25,195.0,198.35,-0.010557,-0.13029,-0.131403,-0.116481,0.009354,-0.147216,-0.003543,-0.005875,0.004383,0.033788,-0.007013,-0.124414,-0.135786,-0.150269,True,complete
stock,2026-04-23,300750,宁德时代,BUY_WATCH,3,,,,,4,5.0,动力电池,battery,core,★★★,,,,多头排列,440.35,444.9,427.67,436.0,431.25,0.010333,-0.028795,-0.009879,-0.020665,0.064494,-0.0394,-0.003543,-0.005875,0.004383,0.033788,0.013876,-0.02292,-0.014262,-0.054453,False,complete
stock,2026-04-23,600309,万华化学,BUY_WATCH,3,,,,,4,2.17,MDI/聚氨酯,chemical,core,★★★,,,,多头排列,87.74,89.54,89.48,89.54,83.29,0.020515,0.019831,0.020515,-0.050718,0.036243,-0.059152,-0.003543,-0.005875,0.004383,0.033788,0.024059,0.025706,0.016132,-0.084506,True,complete
stock,2026-04-23,000338,潍柴动力,BUY_WATCH,3,,,,,2,4.99,重型发动机/氢燃料,machinery,candidate,★★☆,,,,多头排列; 红柱扩张; RSI偏高69; 放量1.5x,29.48,29.59,30.08,31.2,32.7,0.003731,0.020353,0.058345,0.109227,0.216079,-0.018318,-0.003543,-0.005875,0.004383,0.033788,0.007275,0.026228,0.053961,0.075439,False,complete
stock,2026-04-23,300502,新易盛,HOLD,2,,,,,0,5.0,光模块,optics,core,★★★,,,,多头排列; RSI偏高78,611.28,537.27,535.46,525.79,592.52,-0.121074,-0.124035,-0.139854,-0.03069,-0.018862,-0.160777,-0.003543,-0.005875,0.004383,0.033788,-0.11753,-0.11816,-0.144237,-0.064478,True,complete
stock,2026-04-23,002463,沪电股份,HOLD,2,,,,,0,5.0,高多层PCB,pcb,core,★★★,,,,多头排列; 红柱扩张; RSI超买88,106.91,101.88,101.38,102.07,108.68,-0.047049,-0.051726,-0.045272,0.016556,0.041624,-0.078197,-0.003543,-0.005875,0.004383,0.033788,-0.043505,-0.045851,-0.049655,-0.017232,True,complete
stock,2026-04-23,000568,泸州老窖,HOLD,2,,,,,0,-1.29,高端白酒,food_bev,candidate,★★☆,,,,跌破60线; MACD金叉; RSI偏低33; 放量1.6x,101.8,102.63,100.2,100.1,94.78,0.008153,-0.015717,-0.016699,-0.068959,0.017191,-0.073674,-0.003543,-0.005875,0.004383,0.033788,0.011697,-0.009842,-0.021083,-0.102747,True,complete
stock,2026-04-23,300394,天孚通信,HOLD,1,,,,,0,2.53,光通信器件,optics,core,★★☆,,,,站20/60线,350.2,323.87,309.8,307.5,342.45,-0.075186,-0.115363,-0.12193,-0.02213,-0.00257,-0.129069,-0.003543,-0.005875,0.004383,0.033788,-0.071642,-0.109488,-0.126314,-0.055918,True,complete
stock,2026-04-23,002384,东山精密,HOLD,1,,,,,0,5.0,PCB/光模块封装,optics,candidate,★★☆,,,,多头排列; 红柱扩张; RSI超买92,186.03,187.9,183.9,186.73,219.46,0.010052,-0.01145,0.003763,0.179702,0.23636,-0.049186,-0.003543,-0.005875,0.004383,0.033788,0.013596,-0.005575,-0.00062,0.145914,False,complete
stock,2026-04-23,601138,工业富联,HOLD,1,,,,,0,5.0,AI服务器/精密制造,consumer_elec,candidate,★★☆,,,,多头排列; 红柱扩张; RSI超买84,67.85,65.01,68.2,62.88,64.4,-0.041857,0.005158,-0.07325,-0.050847,0.016802,-0.090052,-0.003543,-0.005875,0.004383,0.033788,-0.038314,0.011034,-0.077633,-0.084635,True,complete
stock,2026-04-23,601088,中国神华,HOLD,1,,,,,0,0.68,煤炭/电力,commodity,watch,★★☆,,,,站20/60线,46.97,47.19,48.15,48.0,45.2,0.004684,0.025122,0.021929,-0.037684,0.036832,-0.047264,-0.003543,-0.005875,0.004383,0.033788,0.008227,0.030997,0.017546,-0.071472,True,complete
stock,2026-04-23,300308,中际旭创,HOLD,0,,,,,0,5.0,光模块,optics,core,★★★,,,,多头排列; RSI超买100,898.1,885.99,824.0,857.5,1017.99,-0.013484,-0.082508,-0.045207,0.133493,0.13896,-0.092273,-0.003543,-0.005875,0.004383,0.033788,-0.009941,-0.076632,-0.04959,0.099705,True,complete
stock,2026-04-23,688498,源杰科技,HOLD,0,,,,,0,5.0,光芯片基材,optics,candidate,★★☆,,,,站20/60线; RSI偏高78,1404.94,962.518,995.425,1084.014,1194.466,-0.314905,-0.291482,-0.228427,-0.14981,-0.132181,-0.341929,-0.003543,-0.005875,0.004383,0.033788,-0.311361,-0.285607,-0.23281,-0.183598,True,complete
stock,2026-04-23,600276,恒瑞医药,HOLD,0,,,,,0,0.64,创新药,pharma,watch,★☆☆,,,,,56.55,56.05,54.84,53.88,56.11,-0.008842,-0.030239,-0.047215,-0.007781,0.041026,-0.078338,-0.003543,-0.005875,0.004383,0.033788,-0.005298,-0.024364,-0.051598,-0.041569,True,complete
stock,2026-04-23,002475,立讯精密,HOLD,0,,,,,0,5.0,消费电子精密制造,consumer_elec,core,★★★,,,,多头排列; RSI超买89,68.02,66.0,69.88,67.0,77.19,-0.029697,0.027345,-0.014996,0.134813,0.158189,-0.053661,-0.003543,-0.005875,0.004383,0.033788,-0.026154,0.03322,-0.019379,0.101025,True,complete
stock,2026-04-23,000333,美的集团,HOLD,0,,,,,0,3.77,家电/工业机器人,consumer,core,★★★,,,,,79.94,79.66,80.45,81.1,80.09,-0.003503,0.00638,0.014511,0.001876,0.031399,-0.011634,-0.003543,-0.005875,0.004383,0.033788,4.1e-05,0.012255,0.010128,-0.031911,False,complete
stock,2026-04-23,600887,伊利股份,HOLD,0,,,,,0,-2.69,乳制品/食品,consumer,candidate,★★☆,,,,跌破60线; RSI超卖19,25.28,25.25,25.49,27.46,28.01,-0.001187,0.008307,0.086234,0.107991,0.123418,-0.005142,-0.003543,-0.005875,0.004383,0.033788,0.002357,0.014182,0.081851,0.074203,True,complete
stock,2026-04-23,300476,胜宏科技,HOLD,0,,,,,0,5.0,PCB,pcb,candidate,★★☆,,,,站20/60线; RSI偏高74,332.87,315.59,313.06,328.49,375.43,-0.051912,-0.059513,-0.013158,0.127858,0.155977,-0.086731,-0.003543,-0.005875,0.004383,0.033788,-0.048369,-0.053638,-0.017542,0.09407,True,complete
stock,2026-04-23,603288,海天味业,HOLD,0,,,,,0,-2.26,调味品,food_bev,watch,★☆☆,,,,跌破20线; 绿柱扩张; RSI超卖23,39.74,39.92,39.26,38.64,37.84,0.004529,-0.012079,-0.02768,-0.047811,0.021389,-0.049824,-0.003543,-0.005875,0.004383,0.033788,0.008073,-0.006203,-0.032063,-0.081599,True,complete
stock,2026-04-23,688256,寒武纪,HOLD,-1,,,,,0,5.0,AI推理芯片,semicon,watch,★☆☆,,,,站20/60线; RSI超买87,1329.99,906.711,921.477,1139.906,1277.87,-0.318257,-0.307155,-0.142921,-0.039188,-0.008672,-0.354045,-0.003543,-0.005875,0.004383,0.033788,-0.314714,-0.30128,-0.147305,-0.072976,True,complete
stock,2026-04-23,300274,阳光电源,HOLD,-1,,,,,0,-1.65,逆变器,new_energy,core,★★★,,,,跌破60线; 红柱扩张,134.95,133.105,129.205,136.725,139.85,-0.013672,-0.042571,0.013153,0.03631,0.082734,-0.080215,-0.003543,-0.005875,0.004383,0.033788,-0.010128,-0.036696,0.00877,0.002522,True,complete
stock,2026-04-23,000858,五粮液,HOLD,-1,,,,,0,-1.55,高端白酒,consumer,candidate,★★☆,,,,跌破60线; RSI偏低31,101.14,101.27,100.2,97.08,90.56,0.001285,-0.009294,-0.040142,-0.104607,0.007712,-0.109156,-0.003543,-0.005875,0.004383,0.033788,0.004829,-0.003419,-0.044526,-0.138395,True,complete
stock,2026-04-23,000651,格力电器,HOLD,-1,,,,,0,-1.24,家电,consumer,candidate,★★☆,,,,跌破60线; RSI偏低31,36.95,37.11,38.44,40.05,40.34,0.00433,0.040325,0.083897,0.091746,0.10636,-0.006495,-0.003543,-0.005875,0.004383,0.033788,0.007874,0.0462,0.079514,0.057958,True,complete
stock,2026-04-23,601012,隆基绿能,HOLD,-1,,,,,0,0.23,光伏组件,new_energy,watch,★☆☆,,,,跌破60线; 红柱扩张,17.55,17.39,16.95,16.46,16.7,-0.009117,-0.034188,-0.062108,-0.048433,0.00057,-0.098575,-0.003543,-0.005875,0.004383,0.033788,-0.005573,-0.028313,-0.066492,-0.082221,True,complete
stock,2026-04-23,600030,中信证券,HOLD,-1,,,,,0,4.69,综合券商,finance,candidate,★★☆,,,,RSI偏高74,26.46,26.23,27.3,27.22,27.22,-0.008692,0.031746,0.028723,0.028723,0.052154,-0.015495,-0.003543,-0.005875,0.004383,0.033788,-0.005149,0.037621,0.024339,-0.005065,False,complete
stock,2026-04-23,300760,迈瑞医疗,HOLD,-1,,,,,0,-0.19,医疗器械,pharma,candidate,★★☆,,,,跌破60线; 红柱扩张,160.93,161.0,161.11,168.4,166.39,0.000435,0.001118,0.046418,0.033928,0.097123,-0.020692,-0.003543,-0.005875,0.004383,0.033788,0.003978,0.006994,0.042034,0.00014,True,complete
stock,2026-04-24,600031,三一重工,SELL_STOP,-4,,,,,0,-2.56,工程机械,machinery,watch,★★☆,,,,跌破60线; MACD死叉,19.52,19.5,20.5,20.91,21.39,-0.001025,0.050205,0.071209,0.095799,0.151639,-0.006148,0.000331,0.008592,0.022586,0.048008,-0.001356,0.041613,0.048623,0.047791,True,complete
stock,2026-04-24,601899,紫金矿业,REDUCE,-2,,,,,0,0.76,铜金矿,commodity,watch,★☆☆,,,,跌破60线,34.31,33.56,34.14,34.21,34.66,-0.02186,-0.004955,-0.002915,0.010201,0.029729,-0.052463,0.000331,0.008592,0.022586,0.048008,-0.022191,-0.013547,-0.0255,-0.037807,True,complete
stock,2026-04-24,000858,五粮液,REDUCE,-2,,,,,0,-1.42,高端白酒,consumer,candidate,★★☆,,,,跌破60线,101.27,100.2,98.34,92.26,89.15,-0.010566,-0.028933,-0.08897,-0.11968,-0.007307,-0.123729,0.000331,0.008592,0.022586,0.048008,-0.010897,-0.037525,-0.111556,-0.167689,True,complete
stock,2026-04-24,601888,中国中免,REDUCE,-2,,,,,0,-4.94,免税零售,consumer,candidate,★★☆,,,,跌破60线,65.42,65.62,65.95,63.03,61.38,0.003057,0.008101,-0.036533,-0.061755,0.024152,-0.072149,0.000331,0.008592,0.022586,0.048008,0.002726,-0.000491,-0.059119,-0.109763,True,complete
stock,2026-04-24,000651,格力电器,REDUCE,-2,,,,,0,-0.7,家电,consumer,candidate,★★☆,,,,跌破60线,37.11,37.51,40.47,39.95,40.3,0.010779,0.090542,0.076529,0.085961,0.10159,-0.003503,0.000331,0.008592,0.022586,0.048008,0.010447,0.081949,0.053943,0.037952,True,complete
stock,2026-04-24,600183,生益科技,REDUCE,-2,,,,,0,5.0,PCB基板/覆铜板,pcb,core,★★★,,,,RSI超买87,72.63,76.67,78.0,80.81,94.18,0.055624,0.073936,0.112626,0.296709,0.296709,0.018863,0.000331,0.008592,0.022586,0.048008,0.055293,0.065344,0.09004,0.248701,False,complete
stock,2026-04-24,603799,华友钴业,REDUCE,-2,,,,,0,4.32,钴/三元前驱体,battery_materials,candidate,★★☆,,,,跌破60线,64.78,65.8,67.16,67.47,62.3,0.015746,0.03674,0.041525,-0.038283,0.085983,-0.048935,0.000331,0.008592,0.022586,0.048008,0.015414,0.028147,0.018939,-0.086292,True,complete
stock,2026-04-24,002594,比亚迪,REDUCE,-2,,,,,0,-2.85,电动车/刀片电池,new_energy,core,★★★,,,,跌破20线; 绿柱扩张,99.46,102.34,105.4,100.75,98.6,0.028956,0.059723,0.01297,-0.008647,0.062136,-0.01659,0.000331,0.008592,0.022586,0.048008,0.028625,0.05113,-0.009616,-0.056655,True,complete
stock,2026-04-24,601012,隆基绿能,REDUCE,-2,,,,,0,-0.4,光伏组件,new_energy,watch,★☆☆,,,,跌破60线,17.39,17.14,16.55,16.55,16.78,-0.014376,-0.048304,-0.048304,-0.035078,0.0023,-0.090282,0.000331,0.008592,0.022586,0.048008,-0.014707,-0.056896,-0.070889,-0.083086,True,complete
stock,2026-04-24,002714,牧原股份,REDUCE,-2,,,,,0,-2.41,生猪养殖,agriculture,candidate,★★☆,,,,跌破60线,43.14,42.26,44.62,44.64,42.38,-0.020399,0.034307,0.034771,-0.017617,0.052156,-0.023644,0.000331,0.008592,0.022586,0.048008,-0.02073,0.025715,0.012185,-0.065625,True,complete
stock,2026-04-24,601318,中国平安,REDUCE,-2,,,,,0,-0.26,保险/金融科技,finance,candidate,★★☆,,,,跌破60线,57.78,57.55,59.43,59.36,58.04,-0.003981,0.028557,0.027345,0.0045,0.057632,-0.010038,0.000331,0.008592,0.022586,0.048008,-0.004312,0.019964,0.004759,-0.043509,True,complete
stock,2026-04-24,300394,天孚通信,REDUCE,-3,,,,,0,-5.37,光通信器件,optics,core,★★☆,,,,跌破20线; MACD死叉,323.87,322.25,311.09,316.16,378.19,-0.005002,-0.03946,-0.023806,0.167722,0.185013,-0.058264,0.000331,0.008592,0.022586,0.048008,-0.005333,-0.048053,-0.046392,0.119713,True,complete
stock,2026-04-24,300274,阳光电源,REDUCE,-3,,,,,0,-1.32,逆变器,new_energy,core,★★★,,,,跌破60线; 缩量0.6x,133.79,130.705,137.385,139.845,142.65,-0.023059,0.02687,0.045257,0.066223,0.092122,-0.07224,0.000331,0.008592,0.022586,0.048008,-0.02339,0.018278,0.022672,0.018215,True,complete
stock,2026-04-24,600276,恒瑞医药,REDUCE,-3,,,,,0,-0.64,创新药,pharma,watch,★☆☆,,,,跌破60线; 绿柱扩张,56.05,55.38,54.99,53.63,55.86,-0.011954,-0.018912,-0.043176,-0.00339,0.050312,-0.070116,0.000331,0.008592,0.022586,0.048008,-0.012285,-0.027504,-0.065762,-0.051398,True,complete
stock,2026-04-24,603993,洛阳钼业,REDUCE,-3,,,,,0,2.27,铜/钴矿,commodity,core,★★★,,,,跌破60线; RSI偏高71,19.37,19.0,19.19,19.48,20.99,-0.019102,-0.009293,0.005679,0.083634,0.107383,-0.061951,0.000331,0.008592,0.022586,0.048008,-0.019433,-0.017885,-0.016907,0.035626,True,complete
stock,2026-04-24,600438,通威股份,REDUCE,-3,,,,,0,4.2,光伏电池/硅料,new_energy,candidate,★★☆,,,,跌破60线; RSI偏高73,17.85,17.62,17.33,17.36,17.21,-0.012885,-0.029132,-0.027451,-0.035854,0.002801,-0.064426,0.000331,0.008592,0.022586,0.048008,-0.013216,-0.037724,-0.050037,-0.083863,True,complete
stock,2026-04-24,600030,中信证券,REDUCE,-3,,,,,0,3.43,综合券商,finance,candidate,★★☆,,,,跌破60线; RSI偏高73,26.23,26.77,27.32,27.49,27.15,0.020587,0.041555,0.048037,0.035074,0.06138,0.006481,0.000331,0.008592,0.022586,0.048008,0.020256,0.032963,0.025451,-0.012934,False,complete
stock,2026-04-24,600519,贵州茅台,BUY_WATCH,3,,,,,4,1.19,高端白酒,consumer,core,★★★,,,,站20/60线; 放量1.6x,1458.49,1403.2,1401.17,1375.0,1344.09,-0.037909,-0.039301,-0.057244,-0.078437,-0.02639,-0.082613,0.000331,0.008592,0.022586,0.048008,-0.03824,-0.047893,-0.07983,-0.126446,True,complete
stock,2026-04-24,600309,万华化学,BUY_WATCH,3,,,,,4,3.55,MDI/聚氨酯,chemical,core,★★★,,,,多头排列; 红柱扩张; RSI偏高69,89.54,88.97,90.35,89.73,83.33,-0.006366,0.009046,0.002122,-0.069354,0.015412,-0.078624,0.000331,0.008592,0.022586,0.048008,-0.006697,0.000454,-0.020464,-0.117363,True,complete
stock,2026-04-24,002028,思源电气,BUY_WATCH,3,,,,,4,5.0,特高压/变电设备,power_equip,core,★★★,,,,多头排列,222.13,207.48,196.86,206.0,207.2,-0.065952,-0.113762,-0.072615,-0.067213,-0.029982,-0.138117,0.000331,0.008592,0.022586,0.048008,-0.066284,-0.122355,-0.095201,-0.115221,True,complete
stock,2026-04-24,300502,新易盛,HOLD,2,,,,,0,4.42,光模块,optics,core,★★★,,,,站20/60线,537.27,538.0,537.0,522.48,628.99,0.001359,-0.000503,-0.027528,0.170715,0.174065,-0.045173,0.000331,0.008592,0.022586,0.048008,0.001027,-0.009095,-0.050114,0.122706,True,complete
stock,2026-04-24,300750,宁德时代,HOLD,2,,,,,0,5.0,动力电池,battery,core,★★★,,,,多头排列; RSI偏高76,444.9,434.88,445.0,460.0,434.05,-0.022522,0.000225,0.03394,-0.024388,0.053608,-0.049225,0.000331,0.008592,0.022586,0.048008,-0.022853,-0.008368,0.011354,-0.072396,False,complete
stock,2026-04-24,600426,华鲁恒升,HOLD,2,,,,,0,2.58,煤化工/化肥,chemical,candidate,★★☆,,,,MACD金叉,37.62,37.94,39.19,38.57,34.5,0.008506,0.041733,0.025253,-0.082935,0.05529,-0.088251,0.000331,0.008592,0.022586,0.048008,0.008175,0.033141,0.002667,-0.130943,True,complete
stock,2026-04-24,000338,潍柴动力,HOLD,2,,,,,0,5.0,重型发动机/氢燃料,machinery,candidate,★★☆,,,,多头排列; 红柱扩张; RSI偏高71,29.59,29.66,30.15,34.32,34.34,0.002366,0.018925,0.159851,0.160527,0.211558,-0.002028,0.000331,0.008592,0.022586,0.048008,0.002034,0.010333,0.137266,0.112519,False,complete
stock,2026-04-24,601138,工业富联,HOLD,1,,,,,0,5.0,AI服务器/精密制造,consumer_elec,candidate,★★☆,,,,多头排列; RSI偏高75,65.01,67.25,66.26,63.08,70.84,0.034456,0.019228,-0.029688,0.089679,0.089679,-0.0503,0.000331,0.008592,0.022586,0.048008,0.034125,0.010635,-0.052274,0.04167,True,complete
stock,2026-04-24,300476,胜宏科技,HOLD,1,,,,,0,5.0,PCB,pcb,candidate,★★☆,,,,站20/60线,315.59,317.4,333.87,325.92,387.4,0.005735,0.057923,0.032732,0.227542,0.234196,-0.036725,0.000331,0.008592,0.022586,0.048008,0.005404,0.049331,0.010147,0.179534,False,complete
stock,2026-04-24,601088,中国神华,HOLD,1,,,,,0,1.21,煤炭/电力,commodity,watch,★★☆,,,,站20/60线,47.19,46.78,47.98,47.73,44.8,-0.008688,0.016741,0.011443,-0.050646,0.031998,-0.053825,0.000331,0.008592,0.022586,0.048008,-0.00902,0.008149,-0.011143,-0.098655,True,complete
stock,2026-04-24,300308,中际旭创,HOLD,0,,,,,0,5.0,光模块,optics,core,★★★,,,,多头排列; RSI超买96,886.99,856.03,845.0,856.0,1049.2,-0.034905,-0.04734,-0.034938,0.182877,0.186259,-0.080903,0.000331,0.008592,0.022586,0.048008,-0.035236,-0.055932,-0.057524,0.134868,True,complete
stock,2026-04-24,688498,源杰科技,HOLD,0,,,,,0,5.0,光芯片基材,optics,candidate,★★☆,,,,站20/60线; RSI偏高75,1395.0,978.395,1045.356,1056.408,1178.588,-0.298642,-0.250641,-0.242718,-0.155134,-0.125997,-0.33724,0.000331,0.008592,0.022586,0.048008,-0.298973,-0.259233,-0.265304,-0.203142,True,complete
stock,2026-04-24,002384,东山精密,HOLD,0,,,,,0,5.0,PCB/光模块封装,optics,candidate,★★☆,,,,多头排列; RSI超买92,187.9,186.7,184.25,191.88,220.75,-0.006386,-0.019425,0.021181,0.174827,0.224055,-0.058648,0.000331,0.008592,0.022586,0.048008,-0.006718,-0.028018,-0.001404,0.126819,True,complete
stock,2026-04-24,688012,中微公司,HOLD,0,,,,,0,3.11,半导体设备,semicon,core,★★★,,,,跌破60线; 红柱扩张; 放量1.6x,323.38,352.01,359.76,383.3,405.6,0.088534,0.112499,0.185293,0.254252,0.274723,-0.001855,0.000331,0.008592,0.022586,0.048008,0.088202,0.103907,0.162707,0.206244,False,complete
stock,2026-04-24,688256,寒武纪,HOLD,0,,,,,0,5.0,AI推理芯片,semicon,watch,★☆☆,,,,多头排列; RSI超买86,1352.5,909.544,949.752,1223.826,1316.88,-0.327509,-0.29778,-0.095138,-0.026336,-0.025171,-0.335171,0.000331,0.008592,0.022586,0.048008,-0.32784,-0.306373,-0.117724,-0.074345,True,complete
stock,2026-04-24,600887,伊利股份,HOLD,0,,,,,0,-2.69,乳制品/食品,consumer,candidate,★★☆,,,,跌破60线; RSI超卖20,25.25,25.25,26.57,27.45,27.9,0.0,0.052277,0.087129,0.10495,0.124752,-0.00396,0.000331,0.008592,0.022586,0.048008,-0.000331,0.043685,0.064543,0.056942,True,complete
stock,2026-04-24,688041,海光信息,HOLD,0,,,,,0,5.0,国产CPU/GPU,semicon,core,★★★,,,,红柱扩张; RSI超买88; 放量2.1x,285.0,296.27,278.77,344.41,348.19,0.039544,-0.02186,0.208456,0.221719,0.258947,-0.048912,0.000331,0.008592,0.022586,0.048008,0.039213,-0.030452,0.18587,0.173711,False,complete
stock,2026-04-24,688981,中芯国际,HOLD,0,,,,,0,5.0,半导体代工,semicon,core,★★★,,,,红柱扩张; RSI超买85; 放量2.2x,110.96,116.58,112.47,123.1,121.86,0.050649,0.013609,0.109409,0.098234,0.15465,-0.010634,0.000331,0.008592,0.022586,0.048008,0.050318,0.005016,0.086823,0.050225,False,complete
