source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
stock,2026-04-24,601088,中国神华,HOLD,1,,,,,0,1.21,煤炭/电力,commodity,watch,★★☆,,,,站20/60线,47.19,46.78,47.98,,,-0.008688,0.016741,,,0.031998,-0.018436,0.000331,0.008592,,,-0.00902,0.008149,,,True,pending
stock,2026-04-24,300308,中际旭创,HOLD,0,,,,,0,5.0,光模块,optics,core,★★★,,,,多头排列; RSI超买96,886.99,857.03,846.0,,,-0.033777,-0.046212,,,0.014668,-0.079775,0.000331,0.008592,,,-0.034108,-0.054805,,,True,pending
stock,2026-04-24,688498,源杰科技,HOLD,0,,,,,0,5.0,光芯片基材,optics,candidate,★★☆,,,,站20/60线; RSI偏高75,1395.0,1418.0,1515.0,,,0.016487,0.086022,,,0.12329,-0.039427,0.000331,0.008592,,,0.016156,0.077429,,,False,pending
stock,2026-04-24,002384,东山精密,HOLD,0,,,,,0,5.0,PCB/光模块封装,optics,candidate,★★☆,,,,多头排列; RSI超买92,187.9,186.7,184.25,,,-0.006386,-0.019425,,,0.014103,-0.058648,0.000331,0.008592,,,-0.006718,-0.028018,,,True,pending
stock,2026-04-24,688012,中微公司,HOLD,0,,,,,0,3.11,半导体设备,semicon,core,★★★,,,,跌破60线; 红柱扩张; 放量1.6x,323.38,352.01,359.76,,,0.088534,0.112499,,,0.153782,-0.001855,0.000331,0.008592,,,0.088202,0.103907,,,False,pending
stock,2026-04-24,688256,寒武纪,HOLD,0,,,,,0,5.0,AI推理芯片,semicon,watch,★☆☆,,,,多头排列; RSI超买86,1352.5,1356.72,1416.63,,,0.00312,0.047416,,,0.049908,-0.008296,0.000331,0.008592,,,0.002789,0.038824,,,False,pending
stock,2026-04-24,600887,伊利股份,HOLD,0,,,,,0,-2.69,乳制品/食品,consumer,candidate,★★☆,,,,跌破60线; RSI超卖20,25.25,25.25,26.57,,,0.0,0.052277,,,0.053069,-0.00396,0.000331,0.008592,,,-0.000331,0.043685,,,True,pending
stock,2026-04-24,688041,海光信息,HOLD,0,,,,,0,5.0,国产CPU/GPU,semicon,core,★★★,,,,红柱扩张; RSI超买88; 放量2.1x,285.0,296.27,278.77,,,0.039544,-0.02186,,,0.070175,-0.048912,0.000331,0.008592,,,0.039213,-0.030452,,,False,pending
stock,2026-04-24,688981,中芯国际,HOLD,0,,,,,0,5.0,半导体代工,semicon,core,★★★,,,,红柱扩张; RSI超买85; 放量2.2x,110.96,116.58,112.47,,,0.050649,0.013609,,,0.060652,-0.010634,0.000331,0.008592,,,0.050318,0.005016,,,False,pending
stock,2026-04-24,002463,沪电股份,HOLD,0,,,,,0,5.0,高多层PCB,pcb,core,★★★,,,,多头排列; RSI超买80,102.38,104.95,101.98,,,0.025103,-0.003907,,,0.043954,-0.032526,0.000331,0.008592,,,0.024771,-0.012499,,,False,pending
stock,2026-04-24,000568,泸州老窖,HOLD,0,,,,,0,-0.51,高端白酒,food_bev,candidate,★★☆,,,,跌破60线; 红柱扩张; 放量1.5x,102.63,100.35,101.73,,,-0.022216,-0.008769,,,0.003605,-0.027575,0.000331,0.008592,,,-0.022547,-0.017362,,,True,pending
stock,2026-04-24,603986,兆易创新,HOLD,-1,,,,,0,5.0,存储芯片,semicon,candidate,★★☆,,,,RSI偏高72,297.7,303.42,308.89,,,0.019214,0.037588,,,0.072657,-0.002351,0.000331,0.008592,,,0.018883,0.028996,,,False,pending
stock,2026-04-24,603259,药明康德,HOLD,-1,,,,,0,-1.83,CXO,pharma,watch,★☆☆,,,,跌破20线,100.08,100.52,111.18,,,0.004396,0.110911,,,0.144085,-0.009193,0.000331,0.008592,,,0.004065,0.102319,,,True,pending
stock,2026-04-24,002475,立讯精密,HOLD,-1,,,,,0,5.0,消费电子精密制造,consumer_elec,core,★★★,,,,站20/60线; RSI超买86,66.0,71.97,68.64,,,0.090455,0.04,,,0.1,0.007576,0.000331,0.008592,,,0.090123,0.031408,,,False,pending
stock,2026-04-24,000333,美的集团,HOLD,-1,,,,,0,3.1,家电/工业机器人,consumer,core,★★★,,,,RSI偏高75,79.66,79.5,81.31,,,-0.002009,0.020713,,,0.028622,-0.00816,0.000331,0.008592,,,-0.00234,0.012121,,,False,pending
stock,2026-04-24,300760,迈瑞医疗,HOLD,-1,,,,,0,-0.04,医疗器械,pharma,candidate,★★☆,,,,跌破60线; 红柱扩张,161.0,158.01,168.4,,,-0.018571,0.045963,,,0.049752,-0.021118,0.000331,0.008592,,,-0.018903,0.03737,,,True,pending
stock,2026-04-24,603288,海天味业,HOLD,-1,,,,,0,-2.15,调味品,food_bev,watch,★☆☆,,,,跌破20线; RSI偏低31; 缩量0.6x,39.92,39.85,39.27,,,-0.001754,-0.016283,,,0.016784,-0.028056,0.000331,0.008592,,,-0.002085,-0.024875,,,True,pending
stock,2026-04-25,600031,三一重工,SELL_STOP,-4,,,,,0,-2.56,工程机械,machinery,watch,★★☆,,,,跌破60线; MACD死叉,19.52,20.14,,,,0.031762,,,,0.050205,-0.001537,,,,,,,,,True,pending
stock,2026-04-25,601899,紫金矿业,REDUCE,-2,,,,,0,0.76,铜金矿,commodity,watch,★☆☆,,,,跌破60线,34.31,32.95,,,,-0.039639,,,,-0.003206,-0.052463,,,,,,,,,True,pending
stock,2026-04-25,000858,五粮液,REDUCE,-2,,,,,0,-1.42,高端白酒,consumer,candidate,★★☆,,,,跌破60线,101.27,100.2,,,,-0.010566,,,,-0.009677,-0.04177,,,,,,,,,True,pending
stock,2026-04-25,601888,中国中免,REDUCE,-2,,,,,0,-4.94,免税零售,consumer,candidate,★★☆,,,,跌破60线,65.42,64.56,,,,-0.013146,,,,0.010394,-0.018649,,,,,,,,,True,pending
stock,2026-04-25,000651,格力电器,REDUCE,-2,,,,,0,-0.7,家电,consumer,candidate,★★☆,,,,跌破60线,37.11,38.44,,,,0.035839,,,,0.10159,0.006737,,,,,,,,,True,pending
stock,2026-04-25,600183,生益科技,REDUCE,-2,,,,,0,5.0,PCB基板/覆铜板,pcb,core,★★★,,,,RSI超买87,72.63,76.62,,,,0.054936,,,,0.113452,0.020102,,,,,,,,,False,pending
stock,2026-04-25,603799,华友钴业,REDUCE,-2,,,,,0,4.32,钴/三元前驱体,battery_materials,candidate,★★☆,,,,跌破60线,64.78,64.76,,,,-0.000309,,,,0.048163,-0.023773,,,,,,,,,False,pending
stock,2026-04-25,002594,比亚迪,REDUCE,-2,,,,,0,-2.85,电动车/刀片电池,new_energy,core,★★★,,,,跌破20线; 绿柱扩张,99.46,101.48,,,,0.02031,,,,0.062136,0.015484,,,,,,,,,True,pending
stock,2026-04-25,601012,隆基绿能,REDUCE,-2,,,,,0,-0.4,光伏组件,new_energy,watch,★☆☆,,,,跌破60线,17.39,16.95,,,,-0.025302,,,,-0.010351,-0.090282,,,,,,,,,True,pending
stock,2026-04-25,002714,牧原股份,REDUCE,-2,,,,,0,-2.41,生猪养殖,agriculture,candidate,★★☆,,,,跌破60线,43.14,43.3,,,,0.003709,,,,0.052156,-0.023644,,,,,,,,,True,pending
stock,2026-04-25,601318,中国平安,REDUCE,-2,,,,,0,-0.26,保险/金融科技,finance,candidate,★★☆,,,,跌破60线,57.78,57.63,,,,-0.002596,,,,0.031326,-0.010038,,,,,,,,,True,pending
stock,2026-04-25,300394,天孚通信,REDUCE,-3,,,,,0,-5.37,光通信器件,optics,core,★★☆,,,,跌破20线; MACD死叉,323.87,309.8,,,,-0.043443,,,,-0.006885,-0.058264,,,,,,,,,True,pending
stock,2026-04-25,300274,阳光电源,REDUCE,-3,,,,,0,-1.32,逆变器,new_energy,core,★★★,,,,跌破60线; 缩量0.6x,133.79,129.89,,,,-0.02915,,,,0.038045,-0.06712,,,,,,,,,True,pending
