source,signal_date,code,name,signal,score,tier,stars,regime,sentiment_level,position_pct,stop_loss_pct,theme,cluster,pool,signal_3d,market_panic,triggers,cautions,note,close_t,close_t1,close_t3,close_t5,close_t10,ret_1d,ret_3d,ret_5d,ret_10d,max_gain_10d,max_drawdown_10d,ret_csi300_1d,ret_csi300_3d,ret_csi300_5d,ret_csi300_10d,excess_1d,excess_3d,excess_5d,excess_10d,hit_stop_10d,review_status
tail,2026-05-08,600036,招商银行,TAIL_2STAR,63.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.5%）; MA60长期支撑附近（-3.2%）; RSI(6)=1（极度超卖）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,37.94,37.97,37.88,,,0.000791,-0.001581,,,0.005271,-0.006326,0.016406,0.025951,,,-0.015616,-0.027532,,,,pending
tail,2026-05-08,515450,红利低波50,TAIL_2STAR,57.0,,2,,,,,,,,,False,回踩MA20支撑（偏离-0.0%）; MA60长期支撑附近（-0.1%）; RSI(6)=20（极度超卖）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,1.429,1.437,1.432,,,0.005598,0.002099,,,0.009797,-0.004199,0.016406,0.025951,,,-0.010808,-0.023851,,,,pending
tail,2026-05-08,600900,长江电力,TAIL_1STAR,48.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.9%）; MA60长期支撑附近（+0.9%）; 量能收缩0.7x（卖压减弱）; MA60温和上行（+0.40%/5日）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,27.0,27.01,27.0,,,0.00037,0.0,,,0.010741,-0.005556,0.016406,0.025951,,,-0.016036,-0.025951,,,,pending
tail,2026-05-08,159567,港股创新药ETF,TAIL_1STAR,42.0,,1,,,,,,,,,False,今日跌-1.6%（轻度回调）; 回踩MA5支撑（偏离-0.7%）; MA60长期支撑附近（-1.7%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,今日冲高回落1.6%，形态偏弱; MA60偏弱（-0.41%/5日），中期趋势存隐患,market_panic=False,0.75,0.751,0.732,,,0.001333,-0.024,,,0.009333,-0.053333,0.016406,0.025951,,,-0.015073,-0.049951,,,,pending
tail,2026-05-08,561910,电池ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日下跌-2.2%（恐惧情绪）; 回踩MA5支撑（偏离+0.1%）; MA60趋势向上（+1.22%/5日），回调低吸; 触及近期支撑低点区域,高开冲高回落3.0%（出货形态风险）,market_panic=False,0.968,0.978,0.97,,,0.010331,0.002066,,,0.018595,-0.035124,0.016406,0.025951,,,-0.006076,-0.023885,,,,pending
tail,2026-05-08,516850,新能源ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离-0.7%）; MA60趋势向上（+0.70%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.2%，形态偏弱; RSI(6)=71（偏高，非超卖）,market_panic=False,1.211,1.228,1.221,,,0.014038,0.008258,,,0.019818,-0.019818,0.016406,0.025951,,,-0.002368,-0.017693,,,,pending
tail,2026-05-11,515450,红利低波50,TAIL_1STAR,48.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.4%）; RSI(6)=35（偏低区间）; 触及近期支撑低点区域,,market_panic=False,1.437,1.437,1.43,,,0.0,-0.004871,,,0.004175,-0.006263,-0.000765,-0.00752,,,0.000765,0.002649,,,,pending
tail,2026-05-11,600036,招商银行,TAIL_1STAR,47.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.3%）; MA60长期支撑附近（-3.4%）; RSI(6)=0（极度超卖）; 触及近期支撑低点区域,历史连续6日收跌，下跌趋势明显，小心接刀,market_panic=False,37.97,37.9,37.81,,,-0.001844,-0.004214,,,0.004477,-0.006321,-0.000765,-0.00752,,,-0.001078,0.003307,,,,pending
tail,2026-05-11,600900,长江电力,TAIL_1STAR,40.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.8%）; MA60温和上行（+0.41%/5日）; 触及近期支撑低点区域,连续4日调整，注意是否止跌企稳,market_panic=False,27.01,27.04,26.94,,,0.001111,-0.002592,,,0.010367,-0.005924,-0.000765,-0.00752,,,0.001876,0.004929,,,,pending
tail,2026-05-11,518880,黄金ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,今日跌-1.1%（轻度回调）; 回踩MA20支撑（偏离-1.4%）; MA60长期支撑附近（-4.7%）; 触及近期支撑低点区域,MA60趋势下行（-0.97%/5日），谨防下跌趋势接刀,market_panic=False,9.774,9.806,9.8,,,0.003274,0.00266,,,0.013505,-0.001432,-0.000765,-0.00752,,,0.004039,0.010181,,,,pending
tail,2026-05-12,600900,长江电力,TAIL_2STAR,65.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.8%）; MA60长期支撑附近（+0.8%）; RSI(6)=6（极度超卖）; MA60温和上行（+0.38%/5日）; 触及近期支撑低点区域,,market_panic=False,27.04,27.0,,,,-0.001479,,,,0.009246,-0.007027,0.010164,,,,-0.011643,,,,,pending
tail,2026-05-12,600036,招商银行,TAIL_2STAR,55.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.1%）; MA60长期支撑附近（-3.3%）; RSI(6)=9（极度超卖）; 触及近期支撑低点区域,,market_panic=False,37.9,37.88,,,,-0.000528,,,,0.005013,-0.004485,0.010164,,,,-0.010691,,,,,pending
tail,2026-05-12,516850,新能源ETF,TAIL_1STAR,43.0,,1,,,,,,,,,False,今日跌-1.3%（轻度回调）; 回踩MA5支撑（偏离-1.0%）; MA60趋势向上（+0.90%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落1.7%，形态偏弱,market_panic=False,1.212,1.221,,,,0.007426,,,,0.014851,-0.020627,0.010164,,,,-0.002738,,,,,pending
tail,2026-05-12,561910,电池ETF,TAIL_1STAR,43.0,,1,,,,,,,,,False,今日跌-1.4%（轻度回调）; 回踩MA5支撑（偏离-1.4%）; MA60趋势向上（+1.59%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落1.8%，形态偏弱,market_panic=False,0.964,0.97,,,,0.006224,,,,0.012448,-0.03112,0.010164,,,,-0.00394,,,,,pending
tail,2026-05-12,515450,红利低波50,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.4%）; MA60长期支撑附近（+0.4%）; 触及近期支撑低点区域,,market_panic=False,1.437,1.432,,,,-0.003479,,,,0.002088,-0.006263,0.010164,,,,-0.013643,,,,,pending
tail,2026-05-12,159567,港股创新药ETF,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.7%）; MA60长期支撑附近（-2.1%）; RSI(6)=37（偏低区间）; 触及近期支撑低点区域,今日冲高回落1.6%，形态偏弱; MA60偏弱（-0.31%/5日），中期趋势存隐患,market_panic=False,0.743,0.732,,,,-0.014805,,,,0.006729,-0.044415,0.010164,,,,-0.024968,,,,,pending
tail,2026-05-12,159715,稀土ETF,TAIL_1STAR,36.0,,1,,,,,,,,,False,今日大跌-3.1%（恐慌出逃）; 回踩MA5支撑（偏离-1.0%）; MA60温和上行（+0.34%/5日）; 触及近期支撑低点区域,高开冲高回落3.5%（出货形态风险）,market_panic=False,1.394,1.414,,,,0.014347,,,,0.015782,-0.021521,0.010164,,,,0.004184,,,,,pending
tail,2026-05-13,600900,长江电力,TAIL_2STAR,65.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.7%）; MA60长期支撑附近（+0.8%）; RSI(6)=15（极度超卖）; MA60温和上行（+0.33%/5日）; 触及近期支撑低点区域,,market_panic=False,27.0,26.94,,,,-0.002222,,,,0.002963,-0.005556,-0.016754,,,,0.014531,,,,,pending
tail,2026-05-13,600036,招商银行,TAIL_2STAR,51.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.1%）; MA60长期支撑附近（-3.3%）; RSI(6)=24（超卖区）; 触及近期支撑低点区域,,market_panic=False,37.88,37.81,,,,-0.001848,,,,0.003696,-0.00396,-0.016754,,,,0.014906,,,,,pending
tail,2026-05-13,515450,红利低波50,TAIL_1STAR,46.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.1%）; MA60长期支撑附近（+0.0%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,,market_panic=False,1.432,1.43,,,,-0.001397,,,,0.005587,-0.001397,-0.016754,,,,0.015357,,,,,pending
tail,2026-05-13,159567,港股创新药ETF,TAIL_1STAR,37.0,,1,,,,,,,,,False,今日跌-1.5%（轻度回调）; MA60长期支撑附近（-3.6%）; RSI(6)=35（偏低区间）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,今日冲高回落2.2%，形态偏弱; 深跌MA20 -5.6%，需确认止跌信号; MA60偏弱（-0.28%/5日），中期趋势存隐患,market_panic=False,0.732,0.71,,,,-0.030055,,,,0.010929,-0.030055,-0.016754,,,,-0.013301,,,,,pending
tail,2026-05-14,516850,新能源ETF,TAIL_3STAR,72.0,,3,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; 回踩MA20支撑（偏离+0.1%）; RSI(6)=29（超卖区）; MA60趋势向上（+0.85%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.9%，形态偏弱,market_panic=False,1.188,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,512400,有色金属ETF,TAIL_2STAR,68.0,,2,,,,,,,,,False,今日下跌-2.9%（恐惧情绪）; 回踩MA20支撑（偏离-0.5%）; MA60长期支撑附近（-0.1%）; RSI(6)=21（超卖区）; 触及近期支撑低点区域,今日冲高回落3.0%，形态偏弱,market_panic=False,2.13,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,600900,长江电力,TAIL_2STAR,61.0,,2,,,,,,,,,False,回踩MA20支撑（偏离+0.3%）; MA60长期支撑附近（+0.5%）; RSI(6)=22（超卖区）; MA60温和上行（+0.28%/5日）; 触及近期支撑低点区域,,market_panic=False,26.94,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,600036,招商银行,TAIL_2STAR,52.0,,2,,,,,,,,,False,回踩MA5支撑（偏离-0.2%）; MA60长期支撑附近（-3.4%）; RSI(6)=18（极度超卖）; 触及近期支撑低点区域,连续3日调整，注意是否止跌企稳,market_panic=False,37.81,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,510500,中证500ETF,TAIL_1STAR,49.0,,1,,,,,,,,,False,今日下跌-2.1%（恐惧情绪）; 回踩MA5支撑（偏离-0.6%）; MA60趋势向上（+0.59%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.6%，形态偏弱,market_panic=False,8.77,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,518880,黄金ETF,TAIL_1STAR,48.0,,1,,,,,,,,,False,回踩MA20支撑（偏离-1.0%）; MA60长期支撑附近（-4.2%）; RSI(6)=17（极度超卖）; 触及近期支撑低点区域,MA60趋势下行（-0.60%/5日），谨防下跌趋势接刀,market_panic=False,9.8,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,561910,电池ETF,TAIL_1STAR,46.0,,1,,,,,,,,,False,今日下跌-2.7%（恐惧情绪）; RSI(6)=19（极度超卖）; MA60趋势向上（+1.60%/5日），回调低吸; 触及近期支撑低点区域,高开冲高回落3.4%（出货形态风险）,market_panic=False,0.936,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,159326,电网设备ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日下跌-2.7%（恐惧情绪）; 回踩MA5支撑（偏离+0.4%）; MA60趋势向上（+1.54%/5日），回调低吸; 触及近期支撑低点区域,高开冲高回落3.5%（出货形态风险）,market_panic=False,2.111,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,159611,电力ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日下跌-2.0%（恐惧情绪）; 回踩MA5支撑（偏离+0.3%）; MA60趋势向上（+1.13%/5日），回调低吸; 触及近期支撑低点区域,高开冲高回落4.0%（出货形态风险）,market_panic=False,1.173,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,510050,上证50ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,今日跌-1.2%（轻度回调）; 回踩MA5支撑（偏离-0.6%）; 量能收缩0.7x（卖压减弱）; 触及近期支撑低点区域,今日冲高回落1.5%，形态偏弱,market_panic=False,3.07,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,513180,恒生科技ETF,TAIL_1STAR,39.0,,1,,,,,,,,,False,回踩MA5支撑（偏离-0.1%）; MA60长期支撑附近（+0.6%）; RSI(6)=25（超卖区）; 触及近期支撑低点区域,今日冲高回落2.9%，形态偏弱; MA60趋势下行（-0.94%/5日），谨防下跌趋势接刀,market_panic=False,0.646,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,515450,红利低波50,TAIL_1STAR,38.0,,1,,,,,,,,,False,回踩MA20支撑（偏离+0.1%）; MA60长期支撑附近（+0.2%）; 触及近期支撑低点区域,,market_panic=False,1.43,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,159715,稀土ETF,TAIL_1STAR,34.0,,1,,,,,,,,,False,今日下跌-2.6%（恐惧情绪）; MA60趋势向上（+0.61%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.8%，形态偏弱,market_panic=False,1.366,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,159667,工业母机ETF,TAIL_1STAR,33.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA5支撑（偏离+0.2%）; MA60趋势向上（+2.55%/5日），回调低吸; 触及近期支撑低点区域,今日冲高回落2.5%，形态偏弱; RSI(6)=73（偏高，非超卖）,market_panic=False,2.27,,,,,,,,,,,,,,,,,,,,pending
tail,2026-05-14,515850,证券ETF,TAIL_1STAR,32.0,,1,,,,,,,,,False,今日跌-1.7%（轻度回调）; 回踩MA20支撑（偏离+0.1%）; MA60长期支撑附近（-1.4%）; 触及近期支撑低点区域,今日冲高回落2.4%，形态偏弱; MA60趋势下行（-0.68%/5日），谨防下跌趋势接刀,market_panic=False,1.33,,,,,,,,,,,,,,,,,,,,pending
